hour	text	text_posTagged	hasMedia	hasHashtag	followers_count	sentiment	emojis	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	retweet_count	favourite_count
23	is there such a thing as too much ud didnt think so spot any of your favorites	VBZ EX JJ DT NN IN RB JJ NN NN VBP RB JJ DT IN PRP$ NNS	0	1	1242423	0.4871	1	0	0	0	0	0	0	0	0	35	305
15	ummcan we talk about this created this gorgeous look using our backtalk palette	JJ PRP VBP IN DT VBD DT JJ NN VBG PRP$ NN NN	0	0	1242423	0.775	1	0	0	0	0	1	0	0	0	30	348
22	rt is helping me with my final history project ugh my mind	NN VBZ VBG PRP IN PRP$ JJ NN NN IN PRP$ NN	1	0	1242423	-0.1531	0	0	0	0	0	0	0	0	0	28	0
22	we got chu	PRP VBD NNS	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	0	10
22	rt todays shoot for digital campaign	NN NNS VBP IN JJ NN	1	1	1242423	-0.34	0	1	0	0	1	0	0	0	0	5	0
22	were so sorry about that our customer service team will be able to help	VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	0.3397	0	0	0	0	0	0	0	0	1	0	0
22	rt psa if any of you ladies are looking for a foundation that lasts all day i found it all nighter foundati	NN NN IN DT IN PRP NNS VBP VBG IN DT NN WDT VBZ DT NN VBZ VBD PRP DT NN NN	0	0	1242423	0.0	0	0	0	0	0	1	0	0	1	24	0
22	oh no were so sorry about that our customer service team will be able to help	UH DT VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	-0.1722	0	0	0	0	0	0	0	0	1	0	0
22	rt playing with new goodies from i cant believe i got my favorite setting spray with my name on it	NNS VBG IN JJ NNS IN JJ JJ VBP NN VBD PRP$ JJ NN NN IN PRP$ NN IN PRP	0	0	1242423	0.6239	1	0	0	0	0	1	0	0	1	8	0
22	rt this product has a cultfollowing for a reason	NN DT NN VBZ DT NN IN DT NN	1	0	1242423	0.0	0	0	0	0	0	0	0	0	0	5	0
22	rt heres how naked palettes became the most popular eyeshadows ever and probably the staple in your makeup bag	NN VBZ WRB JJ NNS VBD DT RBS JJ NNS RB CC RB DT NN IN PRP$ NN NN	0	0	1242423	0.4754	0	0	0	0	0	0	0	0	0	23	0
16	running through this mornings complexion routine spot any of your favorites	VBG IN DT NNS NN VBP NN DT IN PRP$ NNS	0	0	1242423	0.4215	1	0	0	0	0	0	0	0	1	17	254
0	on ig taking on the sultry side of naked3 and were all about it	IN NN VBG IN DT JJ NN IN NN CC VBD DT IN PRP	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	34	457
12	weekend ateam which all nighter product is your holy grail	NN NN WDT DT JJR NN VBZ PRP$ JJ NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	36	362
0	calgon take me away wheres your favorite vacation spot eyes are the urban decay beac	NNS VBP PRP RB VBZ PRP$ JJ NN NN NNS VBP DT JJ NN NN	0	1	1242423	0.0772	1	0	1	0	1	2	1	0	1	20	215
12	leave a if your weekend plans include our beached collection	VB DT IN PRP$ NN NNS VBP PRP$ JJ NN	1	1	1242423	-0.126	1	0	0	0	0	0	1	1	0	37	359
0	tell us uders which hifi shine lipgloss are you feeling today shades beso naked bang and snitch	VB PRP NNS WDT VBP NN NN VBP PRP VBG NN NNS VBP JJ NN CC NN	0	0	1242423	0.128	1	2	1	2	2	1	2	2	1	24	241
16	rt i am here to reiterate that urban decay all nighter setting spray is gods will	NN NN VBP RB TO VB DT JJ NN DT RB VBG NN VBZ NNS MD	0	0	1242423	-0.4019	0	0	0	0	1	0	1	0	0	73	0
16	rt the all nighter setting spray is my all time favorite setting spray and now i have my own personalized one thank you u	VB DT DT JJ NN NN VBZ PRP$ DT NN JJ NN NN CC RB RB VBP PRP$ JJ JJ CD NN PRP VBP	0	0	1242423	0.6705	1	0	1	0	0	1	0	0	1	32	0
12	finally a powder to set your makeup and give it a waterproof matte finish apply our all nighter setting powder	RB DT NN TO VB PRP$ NN CC VB PRP DT JJ NN NN VB PRP$ DT RB VBG NN	0	0	1242423	0.0	1	0	1	1	0	1	0	1	1	82	657
0	bronzed bb gets the look with beached bronzer in shade bronzed	VBN JJ VBZ DT NN IN JJ NN IN NN VBD	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	3	129
18	hard to see what exactly is going on here but our customer service team will be able to help the team	JJ TO VB WP RB VBZ VBG IN RB CC PRP$ NN NN NN MD VB JJ TO VB DT NN	0	0	1242423	0.5635	0	0	0	0	0	0	0	0	2	0	0
17	rt whats my vice its vice lipsticks	NN NNS PRP$ NN PRP$ NN NNS	0	1	1242423	0.0	0	0	0	0	0	0	0	0	0	8	0
17	rt sprayed the rebound collageninfused complexion prep priming spray all over my face before creating this look	NN VBD DT NN VBD NN NN VBG NN DT IN PRP$ NN IN VBG DT NN	0	0	1242423	0.3595	0	0	0	0	0	0	0	0	0	12	0
17	true	JJ	0	0	1242423	0.4215	1	0	0	0	0	1	0	0	1	0	1
15	dont even try	NN RB VB	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	239	809
18	oh no were so sorry about that our uk team will be able to help	UH DT VBD RB JJ IN DT PRP$ JJ NN MD VB JJ TO VB	0	0	1242423	-0.1722	0	0	0	0	0	0	0	0	1	0	0
16	that glittery graphic liner tho get the look with heavy metal glitter eyeliner in shade	DT NN JJ NN NN VBP DT NN IN JJ NN NN NN IN NN	0	1	1242423	0.0	1	0	0	1	0	1	0	0	0	33	299
0	get these shades on our eyes asap shades top to bottom vanilla sellout midnight cowb	VB DT NNS IN PRP$ NNS VBP NNS VBP TO VB NN NN NN NN	0	1	1242423	0.2714	1	0	1	0	0	0	1	0	1	30	342
20	oh no were so sorry about that our customer service team will be able to help	UH DT VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	-0.1722	0	0	0	0	0	0	0	0	1	0	0
20	rt shoutout to the all nighter ac died in my car and had to drive to the airport in 90 heat this morning s	NN NN TO DT DT NN NN VBD IN PRP$ NN CC VBD TO VB TO DT NN IN CD NN DT NN NN	0	0	1242423	-0.6679	0	0	1	0	0	0	0	0	0	17	0
17	rt the lightbeam eyeshadow palette is and so easy to use i used it to create this beautiful bronzy eye watch	VB DT NN NN NN VBZ CC RB JJ TO VB NN VBD PRP TO VB DT JJ NN NN NN	0	0	1242423	0.7514	1	0	1	0	1	2	0	0	0	7	0
17	rt played around with the beached palette today havent tried a blue lid since 6th grade but loving this htt	NN VBD IN IN DT VBN NN NN NN VBD DT NN NN IN CD NN CC VBG DT NN	0	0	1242423	0.8096	1	0	0	0	0	1	1	0	1	24	0
17	that glow tho	DT NN NN	0	0	1242423	0.0	1	0	1	0	0	1	0	0	1	0	2
15	spot any of your favorites uders dakota scarlett	NN DT IN PRP$ NNS NNS NN NN	1	1	1242423	0.4215	1	0	0	0	0	0	0	0	0	38	407
0	watch your fingers boy you might get burned vice lipstick in shade singe	VB PRP$ NNS VBP PRP MD VB VBN NN NN IN NN NN	0	1	1242423	0.0	1	0	1	1	1	0	0	0	0	32	244
12	pro tip heat things up with singe vice lipstick	JJ NN NN NNS RP IN NN NN NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	12	179
0	leave a if youre ready to spend the seasons hottest days under the sun with our beached eyeshadow palette	VB DT IN NN NN TO VB DT NNS VBP NNS IN DT NN IN PRP$ VBN NN NN	0	0	1242423	0.3802	1	0	2	0	0	1	1	2	1	25	276
12	squad goals whats your favorite way to backtalk	JJ NNS VB PRP$ JJ NN TO VB	1	1	1242423	0.4588	1	0	0	0	0	1	0	0	1	55	446
0	stay sharp uders is cut crease goals with heavy metal glitter liner in shade midnight cowbo	NN JJ NNS VBZ JJ NN NNS IN JJ NN NN NN IN JJ NN NN	0	0	1242423	-0.2732	1	0	0	1	0	1	0	0	0	72	714
0	you can only pick two go	PRP MD RB VB CD VB	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	69	679
15	rt its not hoarding to have 2 of every naked palettes its called stocking up amp buying smart	VB PRP$ RB VBG TO VB CD IN DT JJ NNS PRP$ VBN NN RP JJ NN NN	0	1	1242423	0.6908	1	0	0	0	0	0	0	0	0	11	0
15	rt im just gon na say i had a full face on that was set with de slick spray amp i took a fat nap amp my makeup still loo	NN NN RB VB TO VB NN VBD DT JJ NN IN DT VBD VBN IN FW FW NN NN NN VBD DT JJ NN NN PRP$ NN RB VB	0	0	1242423	0.0	0	0	0	2	0	1	1	0	0	7	0
15	were feeling gloss today	VBD VBG NN NN	1	1	1242423	0.128	1	1	1	1	1	1	1	1	1	56	446
0	applying all nighter concealer the morning after spending the entire night watching makeup tutorials conceal d	VBG DT NN VBD DT NN IN VBG DT JJ NN VBG NN NNS VBP NN	0	0	1242423	0.0	1	0	0	0	0	0	1	0	0	27	196
17	rt obsessed with my new makeup from im in love with this chaos blue eyeliner amp gorgeous ravenswood lipstick	NNS VBN IN PRP$ JJ NN IN NN IN NN IN DT NN JJ NN RB JJ NN NN	0	0	1242423	0.8885	1	1	0	0	1	2	2	0	0	3027	0
17	oh no were so sorry about that our customer service team will be able to help	UH DT VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	-0.1722	0	0	0	0	0	0	0	0	1	0	0
17	uk uders rejoice	JJ NNS VBP	0	0	1242423	0.4926	1	0	1	0	0	1	0	1	1	0	57
22	we have some summertimeapproved looks created by using our beached collection on the blog today t	PRP VBP DT VBN NNS VBN IN VBG PRP$ VBN NN IN DT NN NN NN	0	0	1242423	0.25	0	0	0	0	0	0	0	0	0	27	235
18	rt i want some full details on this beat are on my channel perfect smokey eye for this summer	NN NN VBP DT JJ NNS IN DT NN VBP IN PRP$ NN NN NN NN IN DT NN	0	1	1242423	0.6792	1	0	1	0	0	1	0	0	1	24	0
18	our uk team will be able to look into this for you	PRP$ JJ NN MD VB JJ TO VB IN DT IN PRP	0	0	1242423	0.0	1	0	0	0	0	0	0	0	1	0	0
18	were so sorry about that our customer service team will be able to help	VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	0.4001	0	0	0	0	0	0	0	0	1	0	1
18	rt trust ultimate coverage foundation plouise palette beache	NN NN JJ NN NN NN NN NN	0	0	1242423	0.5106	1	0	1	0	0	0	1	0	1	8	0
16	tag the petite heat to your naked heat	IN DT JJ NN TO PRP$ JJ NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	31	377
0	rt it fucking poured on my 8 minute walk to my car after school and i looked like a drowned harrassed rat but ms urban decay k	VB PRP VBG VBN IN PRP$ CD NN NN TO PRP$ NN IN NN CC NN VBD IN DT VBN JJ NN CC JJ JJ NN NN	0	0	1242423	-0.6825	0	0	0	1	2	0	1	0	1	33	0
22	were so sorry about that our customer service team will be able to help	VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	0.3397	0	0	0	0	0	0	0	0	1	0	0
22	rt see the only lipsticks youll need this summer	NN VB DT JJ VBZ RB VB DT NN	1	1	1242423	0.0	0	0	0	0	0	0	0	0	0	22	0
22	its gon na be a hot one gets the look with our petite heat eyeshadow palette 247 glideon eye penci	PRP$ NN TO VB DT JJ CD VBZ DT NN IN PRP$ JJ NN NN NN CD NN NN NN	0	0	1242423	-0.34	1	1	0	0	0	0	0	0	0	26	259
15	so much shade being thrown today already	RB JJ NN VBG VBN NN RB	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	25	252
22	perfection gets the look using our beached and naked petite heat eyeshadow palettes and heavy metal	NN VBZ DT NN VBG PRP$ NNS CC JJ NN NN NN NNS CC JJ NN	0	0	1242423	0.0	1	0	1	0	0	1	0	1	1	68	628
17	its you	PRP$ PRP	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	0	1
17	rt i danced i drank i slept in my makeup and the all nighter concealer is still on my face	NN NN VBD JJ NN NN VBP IN PRP$ NN CC DT DT JJ NN VBZ RB IN PRP$ NN	0	0	1242423	0.0	0	0	0	0	0	0	0	0	0	4	0
17	rt just found one of my missing makeup brushes and my setting spray in my boyfriends dopp kit and i	NN RB VBD CD IN PRP$ VBG NN NNS CC PRP$ NN NN IN PRP$ NNS JJ NN CC NN	0	0	1242423	-0.296	0	0	0	0	1	1	1	0	1	1	0
17	proud	NN	0	0	1242423	0.5255	1	0	1	0	0	1	0	0	1	0	0
17	were ready and waiting	VBD JJ CC VBG	0	0	1242423	0.3612	1	0	1	0	0	0	0	0	0	1	3
17	rt thank you love the personalized setting spray	NN NN PRP VB DT JJ NN NN	1	0	1242423	0.8972	1	0	0	0	0	1	0	0	0	9	0
17	were so sorry about that our customer service team will be able to help	VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	0.4001	1	0	0	0	0	0	0	0	1	0	0
16	leave a if youre bringing the heat today	VB DT IN NN VBG DT NN NN	1	1	1242423	-0.0516	1	0	0	0	0	0	1	1	0	26	318
22	obsessed doesnt even being to explain is lookin hot af with this look using our beached eyesh	VBN NNS RB VBG TO VB VBZ JJ JJ NN IN DT NN VBG PRP$ VBN NN	0	0	1242423	-0.2481	1	1	0	0	0	0	0	0	1	39	498
15	no better way to start your day beached bronzer	DT JJR NN TO VB PRP$ NN VBD NN	1	1	1242423	0.1779	1	0	1	0	0	0	0	0	0	24	324
22	spray it and stay it this is one of my favorite tips a little all nighter setting spray on your	NN PRP CC VB PRP DT VBZ CD IN PRP$ JJ NNS DT JJ DT RB VBG NN IN PRP$	0	1	1242423	0.5093	0	0	0	0	0	1	0	0	1	53	441
15	eyes up here on ig wearing our naked heat eyeshadow palette	NNS RB RB IN NN VBG PRP$ JJ NN NN NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	45	554
22	at it again with our beached eyeshadow palette	IN PRP RB IN PRP$ VBN NN NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	37	426
21	rt bought some more of my favorite setting spray since the other setting sprays i have dont work as well as thi	NN VBD DT JJR IN PRP$ JJ NN NN IN DT JJ NN NNS VBP VBP JJ NN RB RB IN NN	0	0	1242423	0.6557	0	0	0	0	0	1	0	0	1	20	0
20	rt buys another palette mom did you really need me i use like 4 palettes per look and im running out of lo	NN VBZ DT NN NN VBD PRP RB VB PRP VBP VBP IN CD NNS IN NN CC NN VBG IN IN NN	0	0	1242423	0.3612	0	0	0	0	0	0	0	0	0	65	0
20	rt shine bright like a diamond	NN NN VBN IN DT NN	0	1	1242423	0.7783	1	0	0	0	0	1	0	0	0	18	0
15	rollin into your friday morning meeting like double team special effect colored mascara	NN IN PRP$ JJ NN NN IN JJ NN JJ NN VBD NN	0	1	1242423	0.802	1	0	0	0	0	1	0	0	1	42	378
22	rt beached shades used saltdaybreakdouble dip and plung i also used darker brow shade strike from their	NN VBD NNS VBN JJ NN CC NN NN RB VBD NN NN VBD NN IN PRP$	0	0	1242423	0.0	1	1	0	0	0	0	0	0	0	39	0
22	rt my favourite setting spray is from all nighter trust me when i say that ive slept in a full face of mak	VB PRP$ JJ NN NN VBZ IN DT NN NN PRP WRB NNS VBP IN JJ NN IN DT JJ NN IN NN	0	0	1242423	0.5106	0	0	0	0	0	0	0	0	1	19	0
22	urban decays limited edition beached collection is bringing the heat products used	JJ NNS VBN NN VBN NN VBZ VBG DT NN NNS VBN	0	1	1242423	-0.2263	1	1	1	0	0	0	1	0	0	16	186
21	our uk team will be able to help	PRP$ JJ NN MD VB JJ TO VB	0	0	1242423	0.4574	1	0	0	0	0	0	0	0	1	0	0
21	rt the naked heat eyeshadow palette has won the award for best eye product	VB DT JJ NN NN NN VBZ VBN DT NN IN JJS NN NN	0	1	1242423	0.8941	1	0	1	0	0	1	0	1	1	14	0
16	the shades of summer have us like beached eyeshadow palette	DT NNS IN NN VBP PRP IN VBN NN NN	1	1	1242423	0.3612	1	0	0	0	0	0	0	0	0	111	796
22	you know who they are	PRP VBP WP PRP VBP	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	9	86
16	rt this review for makeup setting spray is the best ill add this to my birthday list now	NN DT NN IN NN NN NN VBZ DT JJS RB VB DT TO PRP$ JJ NN RB	0	0	1242423	0.7125	0	1	1	1	1	1	1	1	0	24	0
16	our uk team will be able to help	PRP$ JJ NN MD VB JJ TO VB	0	0	1242423	0.4574	1	0	0	0	0	0	0	0	1	0	1
16	rt just want and need every eyeshadow palette the addiction is real	NN RB VB CC VB DT NN VBZ DT NN VBZ JJ	0	0	1242423	0.0772	0	0	0	0	0	0	0	0	1	26	0
15	100 savagery hifi shine ultra cushion lipgloss in shade savage	CD NN NN NN JJ NN NN IN JJ NN	1	1	1242423	-0.7579	1	2	0	0	2	0	0	0	0	19	198
22	i kinda always knew id end up your exgirlfriend exgirlfriend vice lipstick	JJ VBP RB VB JJ VB RP PRP$ JJ JJ NN NN	0	1	1242423	0.0	1	0	0	0	0	0	0	0	0	32	373
16	rt will be playing with this beauty today	NN MD VB VBG IN DT NN NN	1	0	1242423	0.6808	1	0	0	0	0	1	0	0	0	70	0
16	rt swatched all the new ud glosses video hifi shine lip gloss in spl	NN VBD PDT DT JJ JJ NNS VBP JJ NN NN NN IN NN	0	0	1242423	0.0	0	0	0	0	0	0	0	0	0	7	0
16	keep an eye out in june	VB DT NN RP IN NN	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	0	1
16	oh no were so sorry about that our customer service team will be able to help	UH DT VBD RB JJ IN DT PRP$ NN NN NN MD VB JJ TO VB	0	0	1242423	-0.1722	0	0	0	0	0	0	0	0	1	0	1
15	she got that fire in her eye on ig wearing naked heat	PRP VBD IN NN IN PRP$ NN IN NN VBG JJ NN	1	1	1242423	-0.4003	1	0	0	0	1	0	0	0	0	43	535
21	when your coworkers think you went on a tropical vacation but you know its just the magic of beached bronzer	WRB PRP$ NNS VBP PRP VBD IN DT JJ NN CC PRP VBP PRP$ RB DT NN IN JJ NN	0	0	1242423	0.0	1	0	1	0	0	1	0	0	0	23	242
18	loved your video the finished look is sooo gorg	VBN PRP$ NN DT JJ NN VBZ JJ NN	0	0	1242423	0.6688	1	0	0	0	0	0	0	0	0	0	2
18	rt living for the backtalk eye amp face palette this palette is so pretty watch how i used it to recreate this hai	NN NN IN DT NN NN JJ NN NN DT NN VBZ RB RB VB WRB NN VBD PRP TO VB DT NN	0	0	1242423	0.7449	0	0	2	0	1	1	0	0	1	2	0
18	rt we found your new obsession from	NN PRP VBD PRP$ JJ NN IN	0	0	1242423	-0.34	0	0	0	0	0	1	0	0	1	7	0
18	thanks for the love	NNS IN DT NN	0	0	1242423	0.8805	1	0	0	0	0	1	0	0	0	0	1
18	make sure you check back and let us know what you think	VB JJ PRP VBP RB CC VB PRP VB WP PRP VBP	0	0	1242423	0.3802	0	0	0	0	0	0	0	0	0	0	1
18	coming to the uk in june	VBG TO DT NN IN NN	0	0	1242423	0.0	0	0	1	0	0	0	0	0	0	0	1
18	best birthday ever	JJS NN RB	0	0	1242423	0.6696	0	0	1	0	0	1	0	1	0	0	1
15	always poppin in hifi shine ultra cushion lipgloss which shade do you wear on the reg	RB NN IN JJ NN JJ NN NN WDT VBD VBP PRP VB IN DT NN	0	0	1242423	0.0	1	0	0	0	0	0	0	0	1	35	319
18	the next generation of color junkies found the ud confessional at udhq on bring your child to work day color and	DT JJ NN IN NN NNS VBD DT JJ NN IN JJ IN VBG PRP$ NN TO VB NN NN CC	0	0	1242423	0.0	0	0	1	0	1	2	0	0	2	17	239
16	drop a if youre planning on wearing midnight cowgirl hifi shine ultra cushion lipgloss this weekend because ob	NN DT IN NN NN IN VBG NN NN NN NN JJ NN IN DT NN IN NN	0	0	1242423	0.0516	1	0	1	0	0	0	0	0	1	25	318
22	tell us which shades do you dip into the most from our beached palette uders	VB PRP WDT VBZ VBP PRP VB IN DT RBS IN PRP$ VBN NN NNS	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	86	718
18	rt i may have a problem i have 22 different eyeshadow palettes in my bathroom right now ohof the 22 20 of them are urban d	NN NN MD VB DT NN NN VBP CD JJ NN NNS IN PRP$ NN RB RB IN DT CD CD IN PRP VBP JJ NN	0	0	1242423	-0.4019	0	0	0	0	1	0	1	0	0	19	0
16	from i eat glitter for breakfast which heavy metal liner do you start your day with	IN JJ VBP NN IN NN WDT JJ NN NN VBP PRP VB PRP$ NN IN	0	1	1242423	0.0	1	0	1	1	0	1	0	0	0	58	470
22	rt want a full coverage concealer that feels weightless say no more try the naked skin concealer for natural	NN VBP DT JJ NN NN WDT VBZ NN VB DT JJR VB DT JJ NN NN IN JJ	0	0	1242423	-0.2942	1	0	0	0	0	0	0	0	0	5	0
21	rt just a few of my favourite products what are yours still kicking myself that i didnt pick up that al	NN RB DT JJ IN PRP$ JJ NNS WP VBP NNS RB VBG PRP IN VBP VBP VB RP DT NN	0	0	1242423	0.0	1	1	0	0	0	0	0	0	0	6	0
21	get ready to create the ultimate sunset eye look with our allnew lightbeam eyeshadow palette available now in	VB JJ TO VB DT JJ NN NN NN IN PRP$ JJ NN NN NN JJ RB IN	0	0	1242423	0.5574	1	0	3	0	0	1	1	0	0	18	192
16	anyone else getting naked this morning	NN RB VBG VBN DT NN	1	1	1242423	0.0	1	0	0	0	0	0	0	0	0	66	585
23	takes a dip into our beached collection and her finished look is making us wish we were poolside	VBZ DT NN IN PRP$ VBN NN CC PRP$ JJ NN VBZ VBG PRP JJ PRP VBD RB	0	0	1242423	0.4019	1	0	0	0	0	0	0	0	0	45	378
21	yessss happy mothers day to you	NN JJ NNS NN TO PRP	0	0	1242423	0.6114	1	0	1	0	0	1	0	0	1	0	1
21	rt gorgeous cant wait to play	NN JJ JJ NN TO VB	1	1	1242423	0.6476	1	0	1	0	0	1	0	0	0	31	0
21	one of our faves for sure	CD IN PRP$ NNS IN JJ	0	0	1242423	0.3802	1	0	0	0	0	0	0	0	0	0	2
21	true	JJ	0	0	1242423	0.4215	1	0	0	0	0	1	0	0	1	0	1
21	rt waiting for my order to be delivered	NN VBG IN PRP$ NN TO VB VBN	1	0	1242423	0.0	0	0	0	0	0	0	0	0	0	7	0
21	rt i tried the beached bronzer in bronzed for the first time in my latest video and its so gorg check it out in	NN NN VBD DT JJ NN IN VBN IN DT JJ NN IN PRP$ JJS NN CC PRP$ RB JJ VB PRP RP IN	0	0	1242423	0.0	0	0	1	0	0	0	0	0	0	9	0
15	starting the day off with a bang big bang hifi shine ultra cushion lipgloss	VBG DT NN IN IN DT NN JJ NN NN NN JJ NN NN	1	1	1242423	0.0	1	2	0	2	2	0	2	2	0	26	244
23	beached vibes on repeat all summer long	VBN NNS IN NN DT NN RB	1	1	1242423	0.0	1	0	1	0	0	0	0	0	0	13	211
16	rt the new lip glosses are beaut wearing bang today	VB DT JJ NN NNS VBP JJ VBG NN NN	1	1	1242423	0.4389	1	1	0	1	1	0	1	1	0	13	0
15	our beached collection has landed at and our urban decay stores in the us shop the col	PRP$ VBN NN VBZ VBN IN CC PRP$ JJ NN NNS IN DT PRP NN DT NN	0	0	1242423	-0.4574	1	0	0	0	1	0	1	0	0	83	652
22	weve heard some wild stories about how all nighter setting spray has saved the daytell us your all nighter sto	VB NN DT JJ NNS IN WRB DT RB VBG NN VBZ VBN DT NN PRP PRP$ DT NN NN	0	0	1242423	0.4215	0	0	0	0	0	0	0	1	0	12	210
15	this is not a drillour entire beached collection is available now instore at in the us leave a if	DT VBZ RB DT NN JJ VBN NN VBZ JJ RB VBP IN IN DT PRP VB DT IN	0	0	1242423	-0.126	1	0	0	0	0	0	1	1	0	63	586
22	our top 10 shades of vice lipstick see any of your favorites shades top to bottom backtalk 1993 rapture	PRP$ JJ CD NNS IN NN NNS VBP DT IN PRP$ NNS NNS VBP TO VB NN CD NN	0	0	1242423	0.6597	1	0	3	0	0	1	1	0	2	19	181
15	waitare the beached vice lipsticks about to drop this summers hottest mixtape maybe not but these shades	VB DT JJ NN NNS IN TO VB DT NNS VBP NN RB RB CC DT NNS	0	0	1242423	-0.1406	1	0	0	0	0	0	0	0	0	27	247
22	from ig is major beached inspo with this look using our beached eyeshadow palette and beached bronzer i	IN NN VBZ JJ VBN NN IN DT NN VBG PRP$ VBN NN NN CC VBD NN NN	0	0	1242423	0.0	0	0	0	0	0	0	0	0	0	17	260
15	from the evolution of our eyeshadow primer potion leave a purple heart if you remember these	IN DT NN IN PRP$ JJ NN NN VB DT JJ NN IN PRP VBP DT	0	1	1242423	-0.126	1	0	0	0	0	0	1	1	1	37	508
23	rt thank you so much im so ready to get	NN NN PRP RB JJ NN RB JJ TO VB	1	1	1242423	0.6948	1	0	1	0	0	0	0	0	0	60	0
22	golden girl get the look with our allnew lightbeam eyeshadow palette available at online and instore	JJ NN VBP DT NN IN PRP$ JJ NN NN NN JJ IN NN CC NN	0	0	1242423	0.0	1	0	0	0	0	0	0	0	0	15	175
21	rt its so dang pretttty	VB PRP$ RB JJ NN	1	0	1242423	0.0	0	0	0	0	0	0	0	0	0	35	0
18	rt beached eyeshadow palette i am pleasantly surprised by this palette i have a lot of warm toned palettes	NN VBD JJ NN NN VBP RB VBN IN DT NN NNS VBP DT NN IN JJ VBN NNS	0	0	1242423	0.7096	0	0	0	0	0	0	0	1	0	9	0
16	sunset vibes for your eyescapture the gilded glow of the setting sun with our allnew lightbeam eyeshadow palett	NN NNS IN PRP$ NN DT JJ NN IN DT VBG NN IN PRP$ JJ NN NN NN	0	0	1242423	0.0	1	0	3	0	0	2	0	1	2	41	310
23	ayeeeee nice try tho	NN JJ NN NN	1	1	1242423	0.4215	1	0	0	0	0	0	0	0	0	75	504
19	rt when you have to throw the whole baby away	NN WRB PRP VBP TO VB DT JJ NN RB	1	0	1242423	0.0	1	0	0	0	0	1	0	0	0	232	0
19	noooooooo	NN	0	0	1242423	0.0	0	0	0	0	0	0	0	0	0	0	1
